molecule_chembl_id,canonical_smiles,standard_value
CHEMBL382584,O=C(Nc1ccc(Br)cc1)c1ccccc1Cn1ccc2ncnc-2c1,770.0
CHEMBL203063,O=C(Nc1ccc(Br)cc1)c1ccccc1Cn1ccc2cnccc21,950.0
CHEMBL203167,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Cn1ccc2ncnc-2c1,360.0
CHEMBL425587,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Cn1ccc2cnccc21,180.0
CHEMBL206403,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)c(F)c1,490.0
CHEMBL206348,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,340.0
CHEMBL206185,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1Cn1ccc2ncnc-2c1,690.0
CHEMBL437889,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1Cn1ccc2cnccc21,410.0
CHEMBL205984,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1Cn1ccc2ncnc-2c1,260.0
CHEMBL204548,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1Cn1ccc2cnccc21,220.0
CHEMBL206279,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,300.0
CHEMBL377081,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccccc1Cn1ccc2cnccc21,340.0
CHEMBL377952,Cc1ccccc1NC(=O)c1ccccc1Cn1ccc2ncnc-2c1,10000.0
CHEMBL205401,Cc1ccccc1NC(=O)c1ccccc1Cn1ccc2cnccc21,10000.0
CHEMBL202643,Cc1cccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)c1,570.0
CHEMBL202805,Cc1cccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c1,740.0
CHEMBL205413,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccccc1Cn1ccc2ncnc-2c1,1160.0
CHEMBL205610,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccccc1Cn1ccc2cnccc21,1250.0
CHEMBL204099,CC(C)c1ccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)cc1,440.0
CHEMBL203243,CC(C)c1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)cc1,540.0
CHEMBL380932,CC(C)(C)c1ccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)cc1,610.0
CHEMBL203965,CC(C)(C)c1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)cc1,760.0
CHEMBL206215,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1cc(-c2cccnc2)cn1,10000.0
CHEMBL202682,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1cc(-c2ccncc2)cn1,10000.0
CHEMBL382855,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2ncnc-2c1,140.0
CHEMBL203003,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2cnccc21,220.0
CHEMBL205876,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2cccnc21,10000.0
CHEMBL206567,COc1cc2ncn(Cc3ccccc3C(=O)Nc3ccc(Cl)cc3)c2cc1OC,10000.0
CHEMBL381786,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1cnc2ccccc21,10000.0
CHEMBL206388,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2cc(Cl)ccc21,10000.0
CHEMBL379888,COc1ccc2c(ccn2Cc2ccccc2C(=O)Nc2ccc(Cl)cc2)c1,10000.0
CHEMBL382256,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2ccccc21,10000.0
CHEMBL377300,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,380.0
CHEMBL205421,FC(F)(F)c1cccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)c1,1220.0
CHEMBL381577,FC(F)(F)c1cccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)c1,760.0
CHEMBL383334,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)c1,220.0
CHEMBL377345,O=c1[nH]c2ccccc2c(O)c1-c1nc2ccccc2[nH]1,162.0
CHEMBL383261,Cn1ncc2c(N)c(-c3nc4ccccc4[nH]3)c(O)nc21,4300.0
CHEMBL205305,Nc1c2cnnc-2[nH]c(O)c1-c1nc2ccccc2[nH]1,691.0
CHEMBL383299,Nc1c2ncnc-2[nH]c(O)c1-c1nc2ccccc2[nH]1,602.0
CHEMBL205406,Nc1c(-c2nc3ccccc3[nH]2)c(O)nc2sccc12,132.0
CHEMBL204524,CN1CCN(c2ccc3[nH]c(-c4c(O)nc5ccccc5c4N)nc3n2)CC1,14.0
CHEMBL380702,Nc1c(-c2nc3ccc(N4CCOCC4)[nH]c-3n2)c(O)nc2ccccc12,10.0
CHEMBL204985,Nc1c(-c2nc3ccc[nH]c-3n2)c(O)nc2cnccc12,6.0
CHEMBL204727,Nc1c(-c2nc3ccc[nH]c-3n2)c(O)nc2ccccc12,22.0
CHEMBL205405,CN1CCN(c2ccc3[nH]c(-c4c(O)nc5cccnc5c4N)nc3c2)CC1,74.0
CHEMBL381283,Nc1c(-c2nc3cc(N4CCOCC4)ccc3[nH]2)c(O)nc2ccncc12,37.0
CHEMBL205893,CN1CCN(c2ccc3[nH]c(-c4c(O)nc5cnccc5c4N)nc3c2)CC1,3.0
CHEMBL205108,Nc1c(-c2nc3cc(N4CCOCC4)ccc3[nH]2)c(O)nc2cnccc12,4.0
CHEMBL383618,Nc1c(-c2nc3ccccc3[nH]2)c(O)nc2cnccc12,4.0
CHEMBL206410,Oc1nc2cnccc2c(O)c1-c1nc2ccccc2[nH]1,184.0
CHEMBL207061,Oc1nc2ncccc2c(O)c1-c1nc2ccccc2[nH]1,3940.0
CHEMBL204427,CN1CCN(c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)CC1,10.0
CHEMBL204426,Nc1c(-c2nc3cc(N4CCOCC4)ccc3[nH]2)c(=O)[nH]c2ccccc12,12.0
CHEMBL383417,Nc1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2ccccc12,28.0
CHEMBL205901,FC(F)(F)c1cccc(Nc2nnc(-c3cc4ccccc4nc3CCc3ccncc3)o2)c1,10000.0
CHEMBL208229,c1ccc(-c2ccc(Nc3nnc(-c4cccnc4CCc4ccncc4)o3)cc2)cc1,10000.0
CHEMBL205869,Cc1ccccc1Nc1nnc(-c2cccnc2CCc2ccncc2)o1,10000.0
CHEMBL381704,COc1ccccc1Nc1nnc(-c2cccnc2CCc2ccncc2)o1,10000.0
CHEMBL204846,CC(C)(C)c1ccc(Nc2nnc(-c3cc4ccccc4nc3CCc3ccncc3)o2)cc1,10000.0
CHEMBL206670,c1ccc2ncc(Nc3nnc(-c4cc5ccccc5nc4CCc4ccncc4)o3)cc2c1,10000.0
CHEMBL205647,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3cccc4ncccc34)o2)c1,10000.0
CHEMBL206089,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3ccc4ccccc4n3)o2)c1,10000.0
CHEMBL382797,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3ccc4[nH]ncc4c3)o2)c1,10000.0
CHEMBL205684,FC(F)(F)c1cccc(Nc2nnc(-c3ccncc3CCCc3ccc4c(c3)OCO4)o2)c1,10000.0
CHEMBL207099,Fc1ccc(CCc2ncccc2-c2nnc(Nc3cccc(C(F)(F)F)c3)o2)cc1F,10000.0
CHEMBL207049,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCCc3ccc4c(c3)OCO4)o2)c1,10000.0
CHEMBL207821,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3ccccn3)o2)c1,10000.0
CHEMBL380421,FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3cccnc3)o2)c1,10000.0
CHEMBL383123,c1cnc(CCc2ccncc2)c(-c2nnc(NCc3ccc4c(c3)OCO4)o2)c1,140.0
CHEMBL382218,Cc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1C(F)(F)F,120.0
CHEMBL382610,COc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1OC,180.0
CHEMBL204621,Clc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1Cl,270.0
CHEMBL205050,COc1cccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)c1,500.0
CHEMBL204425,Cc1cccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)c1,1070.0
CHEMBL381293,FC(F)(F)Oc1cccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)c1,740.0
CHEMBL205639,FC(F)(F)Oc1cccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)c1,710.0
CHEMBL206123,FC(F)(F)Oc1cccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)c1,260.0
CHEMBL205244,FC(F)(F)c1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,670.0
CHEMBL207772,FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,470.0
CHEMBL382142,FC(F)(Cl)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,530.0
CHEMBL208363,FC(F)(F)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,840.0
CHEMBL383434,FC(F)(F)Oc1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,930.0
CHEMBL205544,FC(F)(Cl)Oc1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,810.0
CHEMBL381182,FC(F)(F)c1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,320.0
CHEMBL380536,FC(F)(F)Oc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,560.0
CHEMBL205502,FC(F)(Cl)Oc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,730.0
CHEMBL383333,CC(C)(C)c1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,480.0
CHEMBL207975,CC(C)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,270.0
CHEMBL204984,CC(C)(C)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,220.0
CHEMBL377995,CC(C)c1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,620.0
CHEMBL205325,CC(C)(C)c1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,770.0
CHEMBL206136,c1cnc(CCc2ccncc2)c(-c2nnc(Nc3cnc4ccccc4c3)o2)c1,440.0
CHEMBL212262,CC(C)(C)NC(=O)Nc1cccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc12,3000.0
CHEMBL379995,c1ccc(COc2cccc3c(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)[nH]nc23)cc1,3000.0
CHEMBL211940,Fc1cccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc12,150.0
CHEMBL377230,FC(F)(F)c1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1,2.0
CHEMBL209704,c1ccc(COc2ccc3c(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)[nH]nc3c2)cc1,11.0
CHEMBL212054,Fc1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1,10.0
CHEMBL380372,COC(=O)c1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,15.0
CHEMBL378024,CC(C)(C)NC(=O)Nc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,1.0
CHEMBL379108,c1cc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2cc1NCC1CCCCC1,21.0
CHEMBL211662,c1ccc(Oc2ccc3n[nH]c(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1,28.0
CHEMBL377346,c1ccc(COc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1,3.0
CHEMBL379740,CC(C)(C)NC(=O)Nc1cccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c12,4.0
CHEMBL425247,c1ccc(COc2cccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c23)cc1,63.0
CHEMBL209265,CN1CCN(Cc2ccc3[nH]c(-c4[nH]nc5ccccc45)nc3c2)CC1,170.0
CHEMBL208775,c1ccc2c(-c3nc4cc(OCCCN5CCCC5)ccc4[nH]3)[nH]nc2c1,48.0
CHEMBL378003,c1ccc2c(-c3nc4cc(-n5ccnc5)ccc4[nH]3)[nH]nc2c1,96.0
CHEMBL212429,CN1CCC(N(C)c2ccc3[nH]c(-c4[nH]nc5ccccc45)nc3c2)CC1,8.0
CHEMBL378299,c1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1,28.0
CHEMBL208600,CN1CCN(c2ccc3[nH]c(-c4[nH]nc5ccccc45)nc3c2)CC1,44.0
CHEMBL209783,c1ccc2c(-c3nc4cc(N5CCOCC5)ccc4[nH]3)[nH]nc2c1,50.0
CHEMBL211708,c1ccc2c(-c3nc4c(N5CCOCC5)cccc4[nH]3)[nH]nc2c1,3000.0
CHEMBL383990,c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1,720.0
CHEMBL377734,O=C(NC1CC1)c1cc(NCc2cnc(Nc3ccccn3)s2)c(F)cc1F,400.0
CHEMBL212084,c1cn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)cn1,601.0
CHEMBL213743,CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)CC1,970.0
CHEMBL262433,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1,10.0
CHEMBL214258,Nc1ncnc2snc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,75.0
CHEMBL213504,Nc1ncnc2snc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,39.0
CHEMBL376951,Cc1cccc(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1,79.0
CHEMBL214161,Cc1cccc(NC(=O)NCc2ccc(-c3n[nH]c4c3Cc3ccc(CN5CCN(C)CC5)cc3-4)s2)c1,592.0
CHEMBL213507,Cc1cccc(NC(=O)NCc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,2897.0
CHEMBL415047,Cc1ccc(NC(=O)NCc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)cc1,11483.0
CHEMBL215417,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5ccccc5C(F)(F)F)s4)n[nH]c2-3)CC1,50000.0
CHEMBL212986,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cccc(C(F)(F)F)c5)s4)n[nH]c2-3)CC1,863.0
CHEMBL212762,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5ccc(C(F)(F)F)cc5)s4)n[nH]c2-3)CC1,4201.0
CHEMBL209922,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5ccccc5Cl)s4)n[nH]c2-3)CC1,50000.0
CHEMBL209919,Cc1cc(C)cc(NC(=O)NCc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,1668.0
CHEMBL380397,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cc(Cl)cc(Cl)c5)s4)n[nH]c2-3)CC1,2275.0
CHEMBL225248,Cc1cccc(NC(=O)N(C)Cc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,4718.0
CHEMBL425262,Cc1cccc(N(C)C(=O)NCc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,14581.0
CHEMBL212987,Cc1cccc(N(C)C(=O)N(C)Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,27894.0
CHEMBL209421,Cc1ccccc1NC(=O)N(C)Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1,4953.0
CHEMBL209971,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3ccccc3Cl)s2)CC1,3842.0
CHEMBL378895,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3cc(F)cc(C(F)(F)F)c3)s2)CC1,33.0
CHEMBL379088,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3cccc(OC(F)(F)F)c3)s2)CC1,19.0
CHEMBL213430,CCN(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,131.0
CHEMBL380068,CCCN(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,59.0
CHEMBL377400,Cc1cccc(NC(=O)N(Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)C(C)C)c1,2824.0
CHEMBL214063,Cc1cccc(NC(=O)N(Cc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)C2CC2)c1,38.0
CHEMBL210070,Cc1cccc(NC(=O)N(Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)CC(C)C)c1,1590.0
CHEMBL213909,Cc1cccc(NC(=O)N(CCC(C)C)Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,3615.0
CHEMBL214109,CON(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,1351.0
CHEMBL213270,COCCN(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,2263.0
CHEMBL210113,CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccc(CNC(=O)Nc5ccccc5)s4)c2C3)CC1,3785.0
CHEMBL212985,Cc1ccccc1NC(=O)NCc1ccc(-c2n[nH]c3c2Cc2ccc(CN4CCN(C)CC4)cc2-3)s1,2056.0
CHEMBL2096839,Cc1ccc(NC(=O)NCc2ccc(-c3n[nH]c4c3Cc3ccc(CN5CCN(C)CC5)cc3-4)s2)cc1,613.0
CHEMBL223220,Cc1cccc(NC(=O)N(C)Cc2ccc(-c3n[nH]c4c3Cc3ccc(CN5CCN(C)CC5)cc3-4)s2)c1,44.0
CHEMBL213910,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5cccc(C(F)(F)F)c5)s4)c2C3)CC1,14.0
CHEMBL378831,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5cccc(Cl)c5)s4)c2C3)CC1,20.0
CHEMBL384294,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(F)cc5)s4)c2C3)CC1,83.0
CHEMBL212932,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(OC(F)(F)F)cc5)s4)c2C3)CC1,25.0
CHEMBL215948,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(Cl)c(Cl)c5)s4)c2C3)CC1,36.0
CHEMBL211464,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(Br)cc5)s4)c2C3)CC1,38.0
CHEMBL380243,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(Cl)cc5)s4)c2C3)CC1,64.0
CHEMBL425615,Cc1ccccc1NC(=O)NCc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1,24996.0
CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,1000.0
CHEMBL217090,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,33000.0
CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,100000.0
CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,3.0
CHEMBL390156,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,2.0
CHEMBL223971,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,3.0
CHEMBL395080,COc1cc(-c2ccc3c(c2)Nc2ccc(CC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,50000.0
CHEMBL389745,COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,10000.0
CHEMBL430206,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C,28000.0
CHEMBL389147,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CC[C@@H](C(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O,39900.0
CHEMBL410408,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2cc(=O)oc3cc(O)ccc23)NC(=O)[C@H](CCc2ccccc2)NC(=O)CC[C@@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O,19300.0
CHEMBL234655,O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,47.0
CHEMBL232800,O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1ccccn1,10000.0
CHEMBL233829,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1nnnn1CCc1ccncc1,10000.0
CHEMBL233828,CC(C)(C)c1ccc(NC(=O)c2nnnn2CCc2ccncc2)cc1,10000.0
CHEMBL234013,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1nc2ccccc2n1CCc1ccncc1,10000.0
CHEMBL234012,O=C(Nc1ccc(OC(F)(F)F)cc1)c1nc2ccccc2n1CCc1ccncc1,10000.0
CHEMBL233826,O=C(Nc1ccc(Cl)cc1)c1nc2ccccc2n1CCc1ccncc1,10000.0
CHEMBL391103,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc2ccccc2n1CCc1ccncc1,10000.0
CHEMBL234201,O=C(Nc1ccc(Cl)cc1)c1cc2ccccc2n1CCc1ccncc1,10000.0
CHEMBL234011,Cc1nn(CCc2ccncc2)c(C(=O)Nc2ccc(OC(F)(F)F)cc2)c1C,10000.0
CHEMBL391102,Cc1nn(CCc2ccncc2)c(C(=O)Nc2ccc(Cl)cc2)c1C,10000.0
CHEMBL392329,O=C(Nc1ccc2cn[nH]c2c1)c1ccnn1CCc1ccncc1,10000.0
CHEMBL233821,O=C(Nc1ccc2[nH]ncc2c1)c1ccnn1CCc1ccncc1,10000.0
CHEMBL233631,O=C(Nc1ccc(OCc2ccccc2)cc1)c1ccnn1CCc1ccncc1,10000.0
CHEMBL237680,O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1c[nH]cn1,10000.0
CHEMBL237679,O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1noc2ccccc12,10000.0
CHEMBL232802,O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1cnoc1,10000.0
CHEMBL234864,COc1ccc(CCn2nccc2C(=O)Nc2ccc(Cl)cc2)cc1OC,10000.0
CHEMBL393006,O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1ccc(F)c(F)c1,10000.0
CHEMBL234863,CC1C=C2OCOC2=C(CCn2nccc2C(=O)Nc2ccc(Cl)cc2)C1,10000.0
CHEMBL397322,O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1cccnc1,10000.0
CHEMBL397323,O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1ccncc1,97.0
CHEMBL233827,O=C(Nc1ccc(OC(F)(F)F)cc1)c1nnnn1CCc1ccncc1,3880.0
CHEMBL234205,O=C(Nc1ccc(C(F)(F)F)cc1)c1nnnn1CCc1ccncc1,1080.0
CHEMBL393001,O=C(Nc1ccc(Cl)cc1)c1nnnn1CCc1ccncc1,890.0
CHEMBL233825,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1nccn1CCc1ccncc1,4560.0
CHEMBL233824,CC(C)(C)c1ccc(NC(=O)c2nccn2CCc2ccncc2)cc1,3860.0
CHEMBL391104,O=C(Nc1ccc(OC(F)(F)F)cc1)c1nccn1CCc1ccncc1,4270.0
CHEMBL234203,O=C(Nc1ccc(C(F)(F)F)cc1)c1nccn1CCc1ccncc1,790.0
CHEMBL234202,O=C(Nc1ccc(Cl)cc1)c1nccn1CCc1ccncc1,940.0
CHEMBL392331,Cc1cc(C(=O)Nc2ccc(OC(F)(F)F)cc2)n(CCc2ccncc2)n1,2250.0
CHEMBL234010,Cc1cc(C(=O)Nc2ccc(Cl)cc2)n(CCc2ccncc2)n1,1220.0
CHEMBL234009,COc1ccc(NC(=O)c2ccnn2CCc2ccncc2)cc1OC,1230.0
CHEMBL392330,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccnn1CCc1ccncc1,860.0
CHEMBL233823,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1ccnn1CCc1ccncc1,980.0
CHEMBL233822,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccnn1CCc1ccncc1,2330.0
CHEMBL391069,O=C(Nc1cnc2ccccc2c1)c1ccnn1CCc1ccncc1,380.0
